matchID,seriesID,seriesName,matchDescription,matchFormat,startDate,endDate,state,status,teamID,teamName,team1Name,team1imageID,team2teamId,team2Name,team2Name,team2imageId,venueInfoid,venueInfoground,city,timezone,latitude,longitude,currBatTeamId,seriesStartDt,seriesEndDt,isTimeAnnounced,stateTitle,inngs1inningsId,inngs1runs,inngs1wickets,inngs1overs,inngs2inningsId,inngs2runs,inngs2wickets,inngs2overs,inngs1inningsId,inngs1runs,inngs1wickets,inngs1overs,inningsId,inngs2runs,inngs2wickets,inngs2overs,inngs2isDeclared,inngs1isDeclared,inngs2isFollowOn,inngs1isDeclared
89231.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,Semi Final 1,T20,1708047000000,1708059600000,Complete,United Arab Emirates Women won by 4 runs,449.0,United Arab Emirates Women,UAEW,252369.0,382.0,Thailand Women,THAIW,172435.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,449.0,1707523200000,1708387200000,True,UAEW Won,1.0,70.0,7.0,19.6,,,,,2.0,66.0,10.0,19.2,,,,,,,,
89224.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,3rd quarter final,T20,1707888600000,1707901200000,Complete,Malaysia Women won by 16 runs,445.0,Malaysia Women,MLYW,172493.0,487.0,Japan Women,JPNW,248419.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,445.0,1707523200000,1708387200000,True,MLYW Won,1.0,101.0,3.0,19.6,,,,,2.0,85.0,7.0,19.6,,,,,,,,
89227.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,4th quarter final,T20,1707888600000,1707901200000,Complete,Nepal Women won by 8 wkts - Match Reduced to 12 Overs due to rain (Target : 50),1097.0,Kuwait Women,KUWW,248426.0,383.0,Nepal Women,NEPW,172436.0,1853.0,YSD-UKM Cricket Oval,Bangi,+08:00,2.9348189,101.7823779,383.0,1707523200000,1708387200000,True,NEPW Won,1.0,73.0,9.0,19.6,,,,,2.0,50.0,2.0,6.5,,,,,,,,
89213.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,1st quarter final,T20,1707874200000,1707886800000,Complete,Thailand Women won by 3 wkts,502.0,Hong Kong Women,HKW,172551.0,382.0,Thailand Women,THAIW,172435.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,382.0,1707523200000,1708387200000,True,THAIW Won,1.0,92.0,8.0,19.6,,,,,2.0,93.0,7.0,19.1,,,,,,,,
89217.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,2nd quarter final,T20,1707874200000,1707886800000,Complete,United Arab Emirates Women won by 56 runs,449.0,United Arab Emirates Women,UAEW,252369.0,484.0,Indonesia Women,IDNW,172532.0,1853.0,YSD-UKM Cricket Oval,Bangi,+08:00,2.9348189,101.7823779,449.0,1707523200000,1708387200000,True,UAEW Won,1.0,122.0,6.0,19.6,,,,,2.0,66.0,6.0,19.6,,,,,,,,
89192.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"21st Mach, Group A",T20,1707802200000,1707814800000,Complete,Thailand Women won by 86 runs,382.0,Thailand Women,THAIW,172435.0,509.0,Singapore Women,SINW,172558.0,511.0,Royal Selangor Club,Kuala Lumpur,+08:00,3.1495091,101.6907603,382.0,1707523200000,1708387200000,True,THAIW Won,1.0,162.0,5.0,19.6,,,,,2.0,76.0,10.0,18.5,,,,,,,,
89206.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"24th Match, Group D",T20,1707802200000,1707814800000,Complete,Nepal Women won by 214 runs,383.0,Nepal Women,NEPW,172436.0,1444.0,Maldives Women,MDVW,254832.0,1853.0,YSD-UKM Cricket Oval,Bangi,+08:00,2.9348189,101.7823779,383.0,1707523200000,1708387200000,True,NEPW Won,1.0,227.0,4.0,19.6,,,,,2.0,13.0,10.0,13.5,,,,,,,,
89199.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"22nd Match, Group B",T20,1707802200000,1707814800000,Complete,United Arab Emirates Women won by 10 wkts,487.0,Japan Women,JPNW,248419.0,449.0,United Arab Emirates Women,UAEW,252369.0,1293.0,Selangor Turf Club,Kuala Lumpur,+08:00,3.0446268,101.3394008,449.0,1707523200000,1708387200000,True,UAEW Won,1.0,67.0,7.0,19.6,,,,,2.0,68.0,,10.3,,,,,,,,
89203.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"23rd Match, Group C",T20,1707802200000,1707814800000,Complete,Indonesia Women won by 9 wkts,485.0,Qatar Women,QATW,172533.0,484.0,Indonesia Women,IDNW,172532.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,484.0,1707523200000,1708387200000,True,IDNW Won,1.0,67.0,9.0,19.6,,,,,2.0,70.0,1.0,12.1,,,,,,,,
89175.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"18th Match, Group B",T20,1707787800000,1707800400000,Complete,China Women won by 8 wkts,505.0,Oman Women,OMANW,172554.0,486.0,China Women,CHNW,172534.0,1293.0,Selangor Turf Club,Kuala Lumpur,+08:00,3.0446268,101.3394008,486.0,1707523200000,1708387200000,True,CHNW Won,1.0,56.0,10.0,19.4,,,,,2.0,59.0,2.0,13.2,,,,,,,,
89178.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"19th Match, Group C",T20,1707787800000,1707800400000,Complete,Malaysia Women won by 126 runs,445.0,Malaysia Women,MLYW,172493.0,1083.0,Bahrain Women,BHRW,248395.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,445.0,1707523200000,1708387200000,True,MLYW Won,1.0,188.0,3.0,19.6,,,,,2.0,62.0,10.0,16.6,,,,,,,,
89168.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"17th Match, Group A",T20,1707787800000,1707800400000,Complete,Kuwait Women won by 27 runs,1097.0,Kuwait Women,KUWW,248426.0,1517.0,Myanmar Women,MMRW,307474.0,511.0,Royal Selangor Club,Kuala Lumpur,+08:00,3.1495091,101.6907603,1097.0,1707523200000,1708387200000,True,KUWW Won,1.0,125.0,8.0,19.6,,,,,2.0,98.0,8.0,19.6,,,,,,,,
89185.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"20th Match, Group D",T20,1707787800000,1707800400000,Complete,Hong Kong Women won by 72 runs,502.0,Hong Kong Women,HKW,172551.0,1090.0,Bhutan Women,BTNW,248397.0,1853.0,YSD-UKM Cricket Oval,Bangi,+08:00,2.9348189,101.7823779,502.0,1707523200000,1708387200000,True,HKW Won,1.0,160.0,3.0,19.6,,,,,2.0,88.0,7.0,19.6,,,,,,,,
89143.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"13th Match, Group A",T20,1707629400000,1707642000000,Complete,Myanmar Women won by 5 wkts,509.0,Singapore Women,SINW,172558.0,1517.0,Myanmar Women,MMRW,307474.0,1853.0,YSD-UKM Cricket Oval,Bangi,+08:00,2.9348189,101.7823779,1517.0,1707523200000,1708387200000,True,MMRW Won,1.0,87.0,8.0,19.6,,,,,2.0,88.0,5.0,14.3,,,,,,,,
89161.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"16th Match, Group D",T20,1707629400000,1707642000000,Complete,Hong Kong Women won by 172 runs,502.0,Hong Kong Women,HKW,172551.0,1444.0,Maldives Women,MDVW,254832.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,502.0,1707523200000,1708387200000,True,HKW Won,1.0,222.0,1.0,19.6,,,,,2.0,50.0,10.0,15.4,,,,,,,,
89150.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"14th Match, Group B",T20,1707629400000,1707642000000,Complete,Japan Women won by 4 wkts,486.0,China Women,CHNW,172534.0,487.0,Japan Women,JPNW,248419.0,511.0,Royal Selangor Club,Kuala Lumpur,+08:00,3.1495091,101.6907603,487.0,1707523200000,1708387200000,True,JPNW Won,1.0,75.0,10.0,19.5,,,,,2.0,76.0,6.0,18.3,,,,,,,,
89157.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"15th Match, Group C",T20,1707629400000,1707642000000,Complete,Malaysia Women won by 39 runs,445.0,Malaysia Women,MLYW,172493.0,485.0,Qatar Women,QATW,172533.0,1293.0,Selangor Turf Club,Kuala Lumpur,+08:00,3.0446268,101.3394008,445.0,1707523200000,1708387200000,True,MLYW Won,1.0,115.0,9.0,19.6,,,,,2.0,76.0,10.0,19.4,,,,,,,,
89126.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"10th Match, Group B",T20,1707615000000,1707627600000,Complete,United Arab Emirates Women won by 148 runs,449.0,United Arab Emirates Women,UAEW,252369.0,505.0,Oman Women,OMANW,172554.0,511.0,Royal Selangor Club,Kuala Lumpur,+08:00,3.1495091,101.6907603,449.0,1707523200000,1708387200000,True,UAEW Won,1.0,176.0,1.0,19.6,,,,,2.0,28.0,10.0,12.6,,,,,,,,
89129.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"11th Match, Group C",T20,1707615000000,1707627600000,Complete,Indonesia Women won by 88 runs,484.0,Indonesia Women,IDNW,172532.0,1083.0,Bahrain Women,BHRW,248395.0,1293.0,Selangor Turf Club,Kuala Lumpur,+08:00,3.0446268,101.3394008,484.0,1707523200000,1708387200000,True,IDNW Won,1.0,129.0,5.0,19.6,,,,,2.0,41.0,10.0,16.3,,,,,,,,
89122.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"9th Match, Group A",T20,1707615000000,1707627600000,Complete,Thailand Women won by 96 runs,382.0,Thailand Women,THAIW,172435.0,1097.0,Kuwait Women,KUWW,248426.0,1853.0,YSD-UKM Cricket Oval,Bangi,+08:00,2.9348189,101.7823779,382.0,1707523200000,1708387200000,True,THAIW Won,1.0,177.0,2.0,19.6,,,,,2.0,81.0,9.0,19.6,,,,,,,,
89136.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"12th Match, Group D",T20,1707615000000,1707627600000,Complete,Nepal Women won by 8 wkts,1090.0,Bhutan Women,BTNW,248397.0,383.0,Nepal Women,NEPW,172436.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,383.0,1707523200000,1708387200000,True,NEPW Won,1.0,65.0,4.0,19.6,,,,,2.0,66.0,2.0,11.5,,,,,,,,
89112.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"7th Match, Group C",T20,1707543000000,1707555600000,Complete,Qatar Women won by 7 wkts,1083.0,Bahrain Women,BHRW,248395.0,485.0,Qatar Women,QATW,172533.0,511.0,Royal Selangor Club,Kuala Lumpur,+08:00,3.1495091,101.6907603,485.0,1707523200000,1708387200000,True,QATW Won,1.0,61.0,10.0,17.1,,,,,2.0,62.0,3.0,9.5,,,,,,,,
89098.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"5th Match, Group A",T20,1707543000000,1707555600000,Complete,Kuwait Women won by 10 wkts,509.0,Singapore Women,SINW,172558.0,1097.0,Kuwait Women,KUWW,248426.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,1097.0,1707523200000,1708387200000,True,KUWW Won,1.0,89.0,6.0,19.6,,,,,2.0,92.0,,13.4,,,,,,,,
89115.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"8th Match, Group D",T20,1707543000000,1707555600000,Complete,Bhutan Women won by 94 runs,1090.0,Bhutan Women,BTNW,248397.0,1444.0,Maldives Women,MDVW,254832.0,1293.0,Selangor Turf Club,Kuala Lumpur,+08:00,3.0446268,101.3394008,1090.0,1707523200000,1708387200000,True,BTNW Won,1.0,124.0,8.0,19.6,,,,,2.0,30.0,10.0,18.1,,,,,,,,
89105.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"6th Match, Group B",T20,1707543000000,1707555600000,Complete,Japan Women won by 14 runs,487.0,Japan Women,JPNW,248419.0,505.0,Oman Women,OMANW,172554.0,1853.0,YSD-UKM Cricket Oval,Bangi,+08:00,2.9348189,101.7823779,487.0,1707523200000,1708387200000,True,JPNW Won,1.0,130.0,4.0,19.6,,,,,2.0,116.0,5.0,19.6,,,,,,,,
89073.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"1st Match, Group A",T20,1707528600000,1707541200000,Complete,Thailand Women won by 10 wkts,1517.0,Myanmar Women,MMRW,307474.0,382.0,Thailand Women,THAIW,172435.0,394.0,Bayuemas Oval,Kuala Lumpur,+08:00,2.819586,101.5199,382.0,1707523200000,1708387200000,True,THAIW Won,1.0,32.0,10.0,16.4,,,,,2.0,34.0,,4.4,,,,,,,,
89094.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"4th Match, Group D",T20,1707528600000,1707541200000,Complete,Nepal Women won by 8 wkts,502.0,Hong Kong Women,HKW,172551.0,383.0,Nepal Women,NEPW,172436.0,1293.0,Selangor Turf Club,Kuala Lumpur,+08:00,3.0446268,101.3394008,383.0,1707523200000,1708387200000,True,NEPW Won,1.0,93.0,8.0,19.6,,,,,2.0,95.0,2.0,14.1,,,,,,,,
89080.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"2nd Match, Group B",T20,1707528600000,1707541200000,Complete,United Arab Emirates Women won by 121 runs,449.0,United Arab Emirates Women,UAEW,252369.0,486.0,China Women,CHNW,172534.0,1853.0,YSD-UKM Cricket Oval,Bangi,+08:00,2.9348189,101.7823779,449.0,1707523200000,1708387200000,True,UAEW Won,1.0,155.0,1.0,19.6,,,,,2.0,34.0,10.0,17.5,,,,,,,,
89087.0,7565.0,Asian Cricket Council Womens Premier Cup 2024,"3rd Match, Group C",T20,1707528600000,1707541200000,Complete,Malaysia Women won by 6 wkts,484.0,Indonesia Women,IDNW,172532.0,445.0,Malaysia Women,MLYW,172493.0,511.0,Royal Selangor Club,Kuala Lumpur,+08:00,3.1495091,101.6907603,445.0,1707523200000,1708387200000,True,MLYW Won,1.0,80.0,7.0,19.6,,,,,2.0,81.0,4.0,17.5,,,,,,,,
